iso_code,location,date,people_fully_vaccinated_per_hundred
OWID_ASI,Asia,22/10/2021,40.49
OWID_ASI,Asia,23/10/2021,41.11
OWID_ASI,Asia,24/10/2021,41.28
OWID_ASI,Asia,25/10/2021,41.38
OWID_ASI,Asia,26/10/2021,41.54
OWID_ASI,Asia,27/10/2021,41.68
OWID_ASI,Asia,28/10/2021,41.85
OWID_ASI,Asia,29/10/2021,42.15
OWID_ASI,Asia,30/10/2021,42.31
OWID_ASI,Asia,31/10/2021,42.61
OWID_ASI,Asia,1/11/2021,42.76
OWID_ASI,Asia,2/11/2021,42.91
OWID_ASI,Asia,3/11/2021,43.05
OWID_ASI,Asia,4/11/2021,43.16
OWID_ASI,Asia,5/11/2021,43.31
OWID_ASI,Asia,6/11/2021,43.41
OWID_ASI,Asia,7/11/2021,43.53
OWID_ASI,Asia,8/11/2021,43.65
OWID_ASI,Asia,9/11/2021,43.83
OWID_ASI,Asia,10/11/2021,43.98
OWID_ASI,Asia,11/11/2021,44.18
OWID_ASI,Asia,12/11/2021,44.41
OWID_ASI,Asia,13/11/2021,44.63
OWID_ASI,Asia,14/11/2021,44.79
OWID_ASI,Asia,15/11/2021,44.91
OWID_ASI,Asia,16/11/2021,45.05
OWID_ASI,Asia,17/11/2021,45.22
OWID_ASI,Asia,18/11/2021,45.42
OWID_ASI,Asia,19/11/2021,45.59
OWID_ASI,Asia,20/11/2021,45.8
OWID_ASI,Asia,21/11/2021,45.95
OWID_ASI,Asia,22/11/2021,46.1
OWID_ASI,Asia,23/11/2021,46.26
OWID_ASI,Asia,24/11/2021,46.48
OWID_ASI,Asia,25/11/2021,46.6
OWID_ASI,Asia,26/11/2021,46.82
OWID_ASI,Asia,27/11/2021,46.94
OWID_ASI,Asia,28/11/2021,47.18
OWID_ASI,Asia,29/11/2021,48.03
OWID_ASI,Asia,30/11/2021,48.26
OWID_ASI,Asia,1/12/2021,48.47
OWID_ASI,Asia,2/12/2021,49.37
OWID_ASI,Asia,3/12/2021,49.8
OWID_ASI,Asia,4/12/2021,50.02
OWID_ASI,Asia,5/12/2021,50.18
OWID_ASI,Asia,6/12/2021,50.32
OWID_ASI,Asia,7/12/2021,50.47
OWID_ASI,Asia,8/12/2021,50.7
OWID_ASI,Asia,9/12/2021,50.96
OWID_ASI,Asia,10/12/2021,51.86
OWID_ASI,Asia,11/12/2021,52.14
OWID_ASI,Asia,12/12/2021,52.36
OWID_ASI,Asia,13/12/2021,52.49
OWID_ASI,Asia,14/12/2021,52.7
OWID_ASI,Asia,15/12/2021,52.86
OWID_ASI,Asia,16/12/2021,52.97
OWID_ASI,Asia,17/12/2021,53.65
OWID_ASI,Asia,18/12/2021,53.8
OWID_ASI,Asia,19/12/2021,54.1
OWID_ASI,Asia,20/12/2021,54.22
OWID_ASI,Asia,21/12/2021,54.39
OWID_ASI,Asia,22/12/2021,54.48
OWID_ASI,Asia,23/12/2021,54.63
OWID_ASI,Asia,24/12/2021,54.8
OWID_ASI,Asia,25/12/2021,55.17
OWID_ASI,Asia,26/12/2021,55.28
OWID_ASI,Asia,27/12/2021,55.38
OWID_ASI,Asia,28/12/2021,55.7
OWID_ASI,Asia,29/12/2021,55.87
OWID_ASI,Asia,30/12/2021,56.28
OWID_ASI,Asia,31/12/2021,56.46
OWID_ASI,Asia,1/1/2022,56.61
OWID_ASI,Asia,2/1/2022,56.65
OWID_ASI,Asia,3/1/2022,56.79
OWID_ASI,Asia,4/1/2022,56.91
OWID_ASI,Asia,5/1/2022,57.02
OWID_ASI,Asia,6/1/2022,57.25
OWID_ASI,Asia,7/1/2022,57.45
OWID_ASI,Asia,8/1/2022,57.49
OWID_ASI,Asia,9/1/2022,57.64
OWID_ASI,Asia,10/1/2022,58.04
OWID_ASI,Asia,11/1/2022,58.22
OWID_ASI,Asia,12/1/2022,58.34
OWID_ASI,Asia,13/1/2022,58.56
OWID_ASI,Asia,14/1/2022,58.73
OWID_ASI,Asia,15/1/2022,58.85
OWID_ASI,Asia,16/1/2022,58.99
OWID_ASI,Asia,17/1/2022,59.1
OWID_ASI,Asia,18/1/2022,59.15
OWID_ASI,Asia,19/1/2022,59.4
OWID_ASI,Asia,20/1/2022,59.54
OWID_ASI,Asia,21/1/2022,59.76
OWID_ASI,Asia,22/1/2022,59.89
OWID_ASI,Asia,23/1/2022,59.98
OWID_ASI,Asia,24/1/2022,60.06
OWID_ASI,Asia,25/1/2022,60.19
OWID_ASI,Asia,26/1/2022,60.31
OWID_ASI,Asia,27/1/2022,60.38
OWID_ASI,Asia,28/1/2022,60.55
OWID_ASI,Asia,29/1/2022,60.64
OWID_ASI,Asia,30/1/2022,60.76
OWID_ASI,Asia,31/1/2022,60.91
OWID_ASI,Asia,1/2/2022,61.06
OWID_ASI,Asia,2/2/2022,61.17
OWID_ASI,Asia,3/2/2022,61.27
OWID_ASI,Asia,4/2/2022,61.45
OWID_ASI,Asia,5/2/2022,61.56
OWID_ASI,Asia,6/2/2022,61.66
OWID_ASI,Asia,7/2/2022,61.74
OWID_ASI,Asia,8/2/2022,61.91
OWID_ASI,Asia,9/2/2022,62.04
OWID_ASI,Asia,10/2/2022,62.13
OWID_ASI,Asia,11/2/2022,62.3
OWID_ASI,Asia,12/2/2022,62.39
OWID_ASI,Asia,13/2/2022,62.57
OWID_ASI,Asia,14/2/2022,62.66
OWID_ASI,Asia,15/2/2022,62.78
OWID_ASI,Asia,16/2/2022,62.86
OWID_ASI,Asia,17/2/2022,62.98
OWID_ASI,Asia,18/2/2022,63.47
OWID_ASI,Asia,19/2/2022,63.63
OWID_ASI,Asia,20/2/2022,63.69
OWID_ASI,Asia,21/2/2022,63.78
OWID_ASI,Asia,22/2/2022,63.89
OWID_ASI,Asia,23/2/2022,63.98
OWID_ASI,Asia,24/2/2022,64.05
OWID_ASI,Asia,25/2/2022,64.18
OWID_ASI,Asia,26/2/2022,64.27
OWID_ASI,Asia,27/2/2022,64.3
OWID_ASI,Asia,28/2/2022,64.53
OWID_ASI,Asia,1/3/2022,64.57
OWID_ASI,Asia,2/3/2022,64.6
OWID_ASI,Asia,3/3/2022,64.71
OWID_ASI,Asia,4/3/2022,64.77
OWID_ASI,Asia,5/3/2022,64.87
OWID_ASI,Asia,6/3/2022,65.05
OWID_ASI,Asia,7/3/2022,65.11
OWID_ASI,Asia,8/3/2022,65.2
OWID_ASI,Asia,9/3/2022,65.26
OWID_ASI,Asia,10/3/2022,65.34
OWID_ASI,Asia,11/3/2022,65.4
OWID_ASI,Asia,12/3/2022,65.46
OWID_ASI,Asia,13/3/2022,65.54
OWID_ASI,Asia,14/3/2022,65.69
OWID_ASI,Asia,15/3/2022,65.76
OWID_ASI,Asia,16/3/2022,65.82
OWID_ASI,Asia,17/3/2022,65.87
OWID_ASI,Asia,18/3/2022,65.92
OWID_ASI,Asia,19/3/2022,65.94
OWID_ASI,Asia,20/3/2022,65.98
OWID_ASI,Asia,21/3/2022,66.05
OWID_ASI,Asia,22/3/2022,66.12
OWID_ASI,Asia,23/3/2022,66.18
OWID_ASI,Asia,24/3/2022,66.25
OWID_ASI,Asia,25/3/2022,66.28
OWID_ASI,Asia,26/3/2022,66.35
OWID_ASI,Asia,27/3/2022,66.4
OWID_ASI,Asia,28/3/2022,66.56
OWID_ASI,Asia,29/3/2022,66.7
OWID_ASI,Asia,30/3/2022,66.82
OWID_ASI,Asia,31/3/2022,67.2
OWID_ASI,Asia,1/4/2022,67.22
OWID_ASI,Asia,2/4/2022,67.23
OWID_ASI,Asia,3/4/2022,67.3
OWID_ASI,Asia,4/4/2022,67.36
OWID_ASI,Asia,5/4/2022,67.41
OWID_ASI,Asia,6/4/2022,67.46
OWID_ASI,Asia,7/4/2022,67.49
OWID_ASI,Asia,8/4/2022,67.52
OWID_ASI,Asia,9/4/2022,67.55
OWID_ASI,Asia,10/4/2022,67.66
OWID_ASI,Asia,11/4/2022,67.73
OWID_ASI,Asia,12/4/2022,67.77
OWID_ASI,Asia,13/4/2022,67.79
OWID_ASI,Asia,14/4/2022,67.82
OWID_ASI,Asia,15/4/2022,67.83
OWID_ASI,Asia,16/4/2022,67.84
OWID_ASI,Asia,17/4/2022,67.87
OWID_ASI,Asia,18/4/2022,67.97
OWID_ASI,Asia,19/4/2022,68.01
OWID_ASI,Asia,20/4/2022,68.04
OWID_ASI,Asia,21/4/2022,68.07
OWID_ASI,Asia,22/4/2022,68.11
OWID_ASI,Asia,23/4/2022,68.13
OWID_ASI,Asia,24/4/2022,68.19
OWID_ASI,Asia,25/4/2022,68.22
OWID_ASI,Asia,26/4/2022,68.29
OWID_ASI,Asia,27/4/2022,68.38
OWID_ASI,Asia,28/4/2022,68.44
OWID_ASI,Asia,29/4/2022,68.5
OWID_ASI,Asia,30/4/2022,68.54
OWID_ASI,Asia,1/5/2022,68.58
OWID_ASI,Asia,2/5/2022,68.6
OWID_ASI,Asia,3/5/2022,68.63
OWID_ASI,Asia,4/5/2022,68.64
OWID_ASI,Asia,5/5/2022,68.7
OWID_ASI,Asia,6/5/2022,68.74
OWID_ASI,Asia,7/5/2022,68.78
OWID_ASI,Asia,8/5/2022,68.81
OWID_ASI,Asia,9/5/2022,68.84
OWID_ASI,Asia,10/5/2022,68.88
OWID_ASI,Asia,11/5/2022,68.93
OWID_ASI,Asia,12/5/2022,69
OWID_ASI,Asia,13/5/2022,69.03
OWID_ASI,Asia,14/5/2022,69.06
OWID_ASI,Asia,15/5/2022,69.09
OWID_ASI,Asia,16/5/2022,69.1
OWID_ASI,Asia,17/5/2022,69.13
OWID_ASI,Asia,18/5/2022,69.16
OWID_ASI,Asia,19/5/2022,69.19
OWID_ASI,Asia,20/5/2022,69.23
OWID_ASI,Asia,21/5/2022,69.26
OWID_ASI,Asia,22/5/2022,69.34
OWID_ASI,Asia,23/5/2022,69.36
OWID_ASI,Asia,24/5/2022,69.43
OWID_ASI,Asia,25/5/2022,69.46
OWID_ASI,Asia,26/5/2022,69.5
OWID_ASI,Asia,27/5/2022,69.53
OWID_ASI,Asia,28/5/2022,69.56
OWID_ASI,Asia,29/5/2022,69.58
OWID_ASI,Asia,30/5/2022,69.59
OWID_ASI,Asia,31/5/2022,69.62
OWID_ASI,Asia,1/6/2022,69.68
OWID_ASI,Asia,2/6/2022,69.69
OWID_ASI,Asia,3/6/2022,69.71
OWID_ASI,Asia,4/6/2022,69.75
OWID_ASI,Asia,5/6/2022,69.79
OWID_ASI,Asia,6/6/2022,69.8
OWID_ASI,Asia,7/6/2022,69.83
OWID_ASI,Asia,8/6/2022,69.88
OWID_ASI,Asia,9/6/2022,69.91
OWID_ASI,Asia,10/6/2022,69.94
OWID_ASI,Asia,11/6/2022,69.96
OWID_ASI,Asia,12/6/2022,70
OWID_ASI,Asia,13/6/2022,70.02
OWID_ASI,Asia,14/6/2022,70.05
OWID_ASI,Asia,15/6/2022,70.08
OWID_ASI,Asia,16/6/2022,70.16
OWID_ASI,Asia,17/6/2022,70.19
OWID_ASI,Asia,18/6/2022,70.23
OWID_ASI,Asia,19/6/2022,70.25
OWID_ASI,Asia,20/6/2022,70.26
OWID_ASI,Asia,21/6/2022,70.3
OWID_ASI,Asia,22/6/2022,70.33
OWID_ASI,Asia,23/6/2022,70.38
OWID_ASI,Asia,24/6/2022,70.4
OWID_ASI,Asia,25/6/2022,70.43
OWID_ASI,Asia,26/6/2022,70.45
OWID_ASI,Asia,27/6/2022,70.48
OWID_ASI,Asia,28/6/2022,70.52
OWID_ASI,Asia,29/6/2022,70.54
OWID_ASI,Asia,30/6/2022,70.56
OWID_ASI,Asia,1/7/2022,70.58
OWID_ASI,Asia,2/7/2022,70.6
OWID_ASI,Asia,3/7/2022,70.62
OWID_ASI,Asia,4/7/2022,70.63
OWID_ASI,Asia,5/7/2022,70.65
OWID_ASI,Asia,6/7/2022,70.67
OWID_ASI,Asia,7/7/2022,70.74
OWID_ASI,Asia,8/7/2022,70.76
OWID_ASI,Asia,9/7/2022,70.77
OWID_ASI,Asia,10/7/2022,70.8
OWID_ASI,Asia,11/7/2022,70.82
OWID_ASI,Asia,12/7/2022,70.85
OWID_ASI,Asia,13/7/2022,70.87
OWID_ASI,Asia,14/7/2022,70.92
OWID_ASI,Asia,15/7/2022,70.95
OWID_ASI,Asia,16/7/2022,70.95
OWID_ASI,Asia,17/7/2022,70.95
OWID_ASI,Asia,18/7/2022,70.98
OWID_ASI,Asia,19/7/2022,71.03
OWID_ASI,Asia,20/7/2022,71.09
OWID_ASI,Asia,21/7/2022,71.13
OWID_ASI,Asia,22/7/2022,71.16
OWID_ASI,Asia,23/7/2022,71.17
OWID_ASI,Asia,24/7/2022,71.18
OWID_ASI,Asia,25/7/2022,71.2
OWID_ASI,Asia,26/7/2022,71.21
OWID_ASI,Asia,27/7/2022,71.26
OWID_ASI,Asia,28/7/2022,71.27
OWID_ASI,Asia,29/7/2022,71.29
OWID_ASI,Asia,30/7/2022,71.3
OWID_ASI,Asia,31/7/2022,71.31
OWID_ASI,Asia,1/8/2022,71.32
OWID_ASI,Asia,2/8/2022,71.33
OWID_ASI,Asia,3/8/2022,71.34
OWID_ASI,Asia,4/8/2022,71.38
OWID_ASI,Asia,5/8/2022,71.4
OWID_ASI,Asia,6/8/2022,71.41
OWID_ASI,Asia,7/8/2022,71.46
OWID_ASI,Asia,8/8/2022,71.47
OWID_ASI,Asia,9/8/2022,71.56
OWID_ASI,Asia,10/8/2022,71.56
OWID_ASI,Asia,11/8/2022,71.57
OWID_ASI,Asia,12/8/2022,71.58
OWID_ASI,Asia,13/8/2022,71.58
OWID_ASI,Asia,14/8/2022,71.59
OWID_ASI,Asia,15/8/2022,71.63
OWID_ASI,Asia,16/8/2022,71.64
OWID_ASI,Asia,17/8/2022,71.65
OWID_ASI,Asia,18/8/2022,71.69
OWID_ASI,Asia,19/8/2022,71.7
OWID_ASI,Asia,20/8/2022,71.71
OWID_ASI,Asia,21/8/2022,71.74
OWID_ASI,Asia,22/8/2022,71.75
OWID_ASI,Asia,23/8/2022,71.76
OWID_ASI,Asia,24/8/2022,71.77
OWID_ASI,Asia,25/8/2022,71.78
OWID_ASI,Asia,26/8/2022,71.79
OWID_ASI,Asia,27/8/2022,71.8
OWID_ASI,Asia,28/8/2022,71.81
OWID_ASI,Asia,29/8/2022,71.83
OWID_ASI,Asia,30/8/2022,71.84
OWID_ASI,Asia,31/8/2022,71.85
OWID_ASI,Asia,1/9/2022,71.87
OWID_ASI,Asia,2/9/2022,71.88
OWID_ASI,Asia,3/9/2022,71.89
OWID_ASI,Asia,4/9/2022,71.91
OWID_ASI,Asia,5/9/2022,71.92
OWID_ASI,Asia,6/9/2022,71.92
OWID_ASI,Asia,7/9/2022,71.98
OWID_ASI,Asia,8/9/2022,72
OWID_ASI,Asia,9/9/2022,72.01
OWID_ASI,Asia,10/9/2022,72.01
OWID_ASI,Asia,11/9/2022,72.02
OWID_ASI,Asia,12/9/2022,72.03
OWID_ASI,Asia,13/9/2022,72.05
OWID_ASI,Asia,14/9/2022,72.06
OWID_ASI,Asia,15/9/2022,72.07
OWID_ASI,Asia,16/9/2022,72.08
OWID_ASI,Asia,17/9/2022,72.08
OWID_ASI,Asia,18/9/2022,72.09
OWID_ASI,Asia,19/9/2022,72.1
OWID_ASI,Asia,20/9/2022,72.1
OWID_ASI,Asia,21/9/2022,72.11
OWID_ASI,Asia,22/9/2022,72.12
OWID_ASI,Asia,23/9/2022,72.12
OWID_ASI,Asia,24/9/2022,72.13
OWID_ASI,Asia,25/9/2022,72.14
OWID_ASI,Asia,26/9/2022,72.15
OWID_ASI,Asia,27/9/2022,72.17
OWID_ASI,Asia,28/9/2022,72.2
OWID_ASI,Asia,29/9/2022,72.21
OWID_ASI,Asia,30/9/2022,72.21
OWID_ASI,Asia,1/10/2022,72.23
OWID_ASI,Asia,2/10/2022,72.24
OWID_ASI,Asia,3/10/2022,72.24
OWID_ASI,Asia,4/10/2022,72.24
OWID_ASI,Asia,5/10/2022,72.27
OWID_ASI,Asia,6/10/2022,72.27
OWID_ASI,Asia,7/10/2022,72.27
OWID_ASI,Asia,8/10/2022,72.27
OWID_ASI,Asia,9/10/2022,72.27
OWID_ASI,Asia,10/10/2022,72.28
OWID_ASI,Asia,11/10/2022,72.28
OWID_ASI,Asia,12/10/2022,72.29
OWID_ASI,Asia,13/10/2022,72.29
OWID_ASI,Asia,14/10/2022,72.29
OWID_EUR,Europe,23/1/2020,
OWID_EUR,Europe,24/1/2020,
OWID_EUR,Europe,25/1/2020,
OWID_EUR,Europe,26/1/2020,
OWID_EUR,Europe,27/1/2020,
OWID_EUR,Europe,28/1/2020,
OWID_EUR,Europe,29/1/2020,
OWID_EUR,Europe,30/1/2020,
OWID_EUR,Europe,31/1/2020,
OWID_EUR,Europe,1/2/2020,
OWID_EUR,Europe,2/2/2020,
OWID_EUR,Europe,3/2/2020,
OWID_EUR,Europe,4/2/2020,
OWID_EUR,Europe,5/2/2020,
OWID_EUR,Europe,6/2/2020,
OWID_EUR,Europe,7/2/2020,
OWID_EUR,Europe,8/2/2020,
OWID_EUR,Europe,9/2/2020,
OWID_EUR,Europe,10/2/2020,
OWID_EUR,Europe,11/2/2020,
OWID_EUR,Europe,12/2/2020,
OWID_EUR,Europe,13/2/2020,
OWID_EUR,Europe,14/2/2020,
OWID_EUR,Europe,15/2/2020,
OWID_EUR,Europe,16/2/2020,
OWID_EUR,Europe,17/2/2020,
OWID_EUR,Europe,18/2/2020,
OWID_EUR,Europe,19/2/2020,
OWID_EUR,Europe,20/2/2020,
OWID_EUR,Europe,21/2/2020,
OWID_EUR,Europe,22/2/2020,
OWID_EUR,Europe,23/2/2020,
OWID_EUR,Europe,24/2/2020,
OWID_EUR,Europe,25/2/2020,
OWID_EUR,Europe,26/2/2020,
OWID_EUR,Europe,27/2/2020,
OWID_EUR,Europe,28/2/2020,
OWID_EUR,Europe,29/2/2020,
OWID_EUR,Europe,1/3/2020,
OWID_EUR,Europe,2/3/2020,
OWID_EUR,Europe,3/3/2020,
OWID_EUR,Europe,4/3/2020,
OWID_EUR,Europe,5/3/2020,
OWID_EUR,Europe,6/3/2020,
OWID_EUR,Europe,7/3/2020,
OWID_EUR,Europe,8/3/2020,
OWID_EUR,Europe,9/3/2020,
OWID_EUR,Europe,10/3/2020,
OWID_EUR,Europe,11/3/2020,
OWID_EUR,Europe,12/3/2020,
OWID_EUR,Europe,13/3/2020,
OWID_EUR,Europe,14/3/2020,
OWID_EUR,Europe,15/3/2020,
OWID_EUR,Europe,16/3/2020,
OWID_EUR,Europe,17/3/2020,
OWID_EUR,Europe,18/3/2020,
OWID_EUR,Europe,19/3/2020,
OWID_EUR,Europe,20/3/2020,
OWID_EUR,Europe,21/3/2020,
OWID_EUR,Europe,22/3/2020,
OWID_EUR,Europe,23/3/2020,
OWID_EUR,Europe,24/3/2020,
OWID_EUR,Europe,25/3/2020,
OWID_EUR,Europe,26/3/2020,
OWID_EUR,Europe,27/3/2020,
OWID_EUR,Europe,28/3/2020,
OWID_EUR,Europe,29/3/2020,
OWID_EUR,Europe,30/3/2020,
OWID_EUR,Europe,31/3/2020,
OWID_EUR,Europe,1/4/2020,
OWID_EUR,Europe,2/4/2020,
OWID_EUR,Europe,3/4/2020,
OWID_EUR,Europe,4/4/2020,
OWID_EUR,Europe,5/4/2020,
OWID_EUR,Europe,6/4/2020,
OWID_EUR,Europe,7/4/2020,
OWID_EUR,Europe,8/4/2020,
OWID_EUR,Europe,9/4/2020,
OWID_EUR,Europe,10/4/2020,
OWID_EUR,Europe,11/4/2020,
OWID_EUR,Europe,12/4/2020,
OWID_EUR,Europe,13/4/2020,
OWID_EUR,Europe,14/4/2020,
OWID_EUR,Europe,15/4/2020,
OWID_EUR,Europe,16/4/2020,
OWID_EUR,Europe,17/4/2020,
OWID_EUR,Europe,18/4/2020,
OWID_EUR,Europe,19/4/2020,
OWID_EUR,Europe,20/4/2020,
OWID_EUR,Europe,21/4/2020,
OWID_EUR,Europe,22/4/2020,
OWID_EUR,Europe,23/4/2020,
OWID_EUR,Europe,24/4/2020,
OWID_EUR,Europe,25/4/2020,
OWID_EUR,Europe,26/4/2020,
OWID_EUR,Europe,27/4/2020,
OWID_EUR,Europe,28/4/2020,
OWID_EUR,Europe,29/4/2020,
OWID_EUR,Europe,30/4/2020,
OWID_EUR,Europe,1/5/2020,
OWID_EUR,Europe,2/5/2020,
OWID_EUR,Europe,3/5/2020,
OWID_EUR,Europe,4/5/2020,
OWID_EUR,Europe,5/5/2020,
OWID_EUR,Europe,6/5/2020,
OWID_EUR,Europe,7/5/2020,
OWID_EUR,Europe,8/5/2020,
OWID_EUR,Europe,9/5/2020,
OWID_EUR,Europe,10/5/2020,
OWID_EUR,Europe,11/5/2020,
OWID_EUR,Europe,12/5/2020,
OWID_EUR,Europe,13/5/2020,
OWID_EUR,Europe,14/5/2020,
OWID_EUR,Europe,15/5/2020,
OWID_EUR,Europe,16/5/2020,
OWID_EUR,Europe,17/5/2020,
OWID_EUR,Europe,18/5/2020,
OWID_EUR,Europe,19/5/2020,
OWID_EUR,Europe,20/5/2020,
OWID_EUR,Europe,21/5/2020,
OWID_EUR,Europe,22/5/2020,
OWID_EUR,Europe,23/5/2020,
OWID_EUR,Europe,24/5/2020,
OWID_EUR,Europe,25/5/2020,
OWID_EUR,Europe,26/5/2020,
OWID_EUR,Europe,27/5/2020,
OWID_EUR,Europe,28/5/2020,
OWID_EUR,Europe,29/5/2020,
OWID_EUR,Europe,30/5/2020,
OWID_EUR,Europe,31/5/2020,
OWID_EUR,Europe,1/6/2020,
OWID_EUR,Europe,2/6/2020,
OWID_EUR,Europe,3/6/2020,
OWID_EUR,Europe,4/6/2020,
OWID_EUR,Europe,5/6/2020,
OWID_EUR,Europe,6/6/2020,
OWID_EUR,Europe,7/6/2020,
OWID_EUR,Europe,8/6/2020,
OWID_EUR,Europe,9/6/2020,
OWID_EUR,Europe,10/6/2020,
OWID_EUR,Europe,11/6/2020,
OWID_EUR,Europe,12/6/2020,
OWID_EUR,Europe,13/6/2020,
OWID_EUR,Europe,14/6/2020,
OWID_EUR,Europe,15/6/2020,
OWID_EUR,Europe,16/6/2020,
OWID_EUR,Europe,17/6/2020,
OWID_EUR,Europe,18/6/2020,
OWID_EUR,Europe,19/6/2020,
OWID_EUR,Europe,20/6/2020,
OWID_EUR,Europe,21/6/2020,
OWID_EUR,Europe,22/6/2020,
OWID_EUR,Europe,23/6/2020,
OWID_EUR,Europe,24/6/2020,
OWID_EUR,Europe,25/6/2020,
OWID_EUR,Europe,26/6/2020,
OWID_EUR,Europe,27/6/2020,
OWID_EUR,Europe,28/6/2020,
OWID_EUR,Europe,29/6/2020,
OWID_EUR,Europe,30/6/2020,
OWID_EUR,Europe,1/7/2020,
OWID_EUR,Europe,2/7/2020,
OWID_EUR,Europe,3/7/2020,
OWID_EUR,Europe,4/7/2020,
OWID_EUR,Europe,5/7/2020,
OWID_EUR,Europe,6/7/2020,
OWID_EUR,Europe,7/7/2020,
OWID_EUR,Europe,8/7/2020,
OWID_EUR,Europe,9/7/2020,
OWID_EUR,Europe,10/7/2020,
OWID_EUR,Europe,11/7/2020,
OWID_EUR,Europe,12/7/2020,
OWID_EUR,Europe,13/7/2020,
OWID_EUR,Europe,14/7/2020,
OWID_EUR,Europe,15/7/2020,
OWID_EUR,Europe,16/7/2020,
OWID_EUR,Europe,17/7/2020,
OWID_EUR,Europe,18/7/2020,
OWID_EUR,Europe,19/7/2020,
OWID_EUR,Europe,20/7/2020,
OWID_EUR,Europe,21/7/2020,
OWID_EUR,Europe,22/7/2020,
OWID_EUR,Europe,23/7/2020,
OWID_EUR,Europe,24/7/2020,
OWID_EUR,Europe,25/7/2020,
OWID_EUR,Europe,26/7/2020,
OWID_EUR,Europe,27/7/2020,
OWID_EUR,Europe,28/7/2020,
OWID_EUR,Europe,29/7/2020,
OWID_EUR,Europe,30/7/2020,
OWID_EUR,Europe,31/7/2020,
OWID_EUR,Europe,1/8/2020,
OWID_EUR,Europe,2/8/2020,
OWID_EUR,Europe,3/8/2020,
OWID_EUR,Europe,4/8/2020,
OWID_EUR,Europe,5/8/2020,
OWID_EUR,Europe,6/8/2020,
OWID_EUR,Europe,7/8/2020,
OWID_EUR,Europe,8/8/2020,
OWID_EUR,Europe,9/8/2020,
OWID_EUR,Europe,10/8/2020,
OWID_EUR,Europe,11/8/2020,
OWID_EUR,Europe,12/8/2020,
OWID_EUR,Europe,13/8/2020,
OWID_EUR,Europe,14/8/2020,
OWID_EUR,Europe,15/8/2020,
OWID_EUR,Europe,16/8/2020,
OWID_EUR,Europe,17/8/2020,
OWID_EUR,Europe,18/8/2020,
OWID_EUR,Europe,19/8/2020,
OWID_EUR,Europe,20/8/2020,
OWID_EUR,Europe,21/8/2020,
OWID_EUR,Europe,22/8/2020,
OWID_EUR,Europe,23/8/2020,
OWID_EUR,Europe,24/8/2020,
OWID_EUR,Europe,25/8/2020,
OWID_EUR,Europe,26/8/2020,
OWID_EUR,Europe,27/8/2020,
OWID_EUR,Europe,28/8/2020,
OWID_EUR,Europe,29/8/2020,
OWID_EUR,Europe,30/8/2020,
OWID_EUR,Europe,31/8/2020,
OWID_EUR,Europe,1/9/2020,
OWID_EUR,Europe,2/9/2020,
OWID_EUR,Europe,3/9/2020,
OWID_EUR,Europe,4/9/2020,
OWID_EUR,Europe,5/9/2020,
OWID_EUR,Europe,6/9/2020,
OWID_EUR,Europe,7/9/2020,
OWID_EUR,Europe,8/9/2020,
OWID_EUR,Europe,9/9/2020,
OWID_EUR,Europe,10/9/2020,
OWID_EUR,Europe,11/9/2020,
OWID_EUR,Europe,12/9/2020,
OWID_EUR,Europe,13/9/2020,
OWID_EUR,Europe,14/9/2020,
OWID_EUR,Europe,15/9/2020,
OWID_EUR,Europe,16/9/2020,
OWID_EUR,Europe,17/9/2020,
OWID_EUR,Europe,18/9/2020,
OWID_EUR,Europe,19/9/2020,
OWID_EUR,Europe,20/9/2020,
OWID_EUR,Europe,21/9/2020,
OWID_EUR,Europe,22/9/2020,
OWID_EUR,Europe,23/9/2020,
OWID_EUR,Europe,24/9/2020,
OWID_EUR,Europe,25/9/2020,
OWID_EUR,Europe,26/9/2020,
OWID_EUR,Europe,27/9/2020,
OWID_EUR,Europe,28/9/2020,
OWID_EUR,Europe,29/9/2020,
OWID_EUR,Europe,30/9/2020,
OWID_EUR,Europe,1/10/2020,
OWID_EUR,Europe,2/10/2020,
OWID_EUR,Europe,3/10/2020,
OWID_EUR,Europe,4/10/2020,
OWID_EUR,Europe,5/10/2020,
OWID_EUR,Europe,6/10/2020,
OWID_EUR,Europe,7/10/2020,
OWID_EUR,Europe,8/10/2020,
OWID_EUR,Europe,9/10/2020,
OWID_EUR,Europe,10/10/2020,
OWID_EUR,Europe,11/10/2020,
OWID_EUR,Europe,12/10/2020,
OWID_EUR,Europe,13/10/2020,
OWID_EUR,Europe,14/10/2020,
OWID_EUR,Europe,15/10/2020,
OWID_EUR,Europe,16/10/2020,
OWID_EUR,Europe,17/10/2020,
OWID_EUR,Europe,18/10/2020,
OWID_EUR,Europe,19/10/2020,
OWID_EUR,Europe,20/10/2020,
OWID_EUR,Europe,21/10/2020,
OWID_EUR,Europe,22/10/2020,
OWID_EUR,Europe,23/10/2020,
OWID_EUR,Europe,24/10/2020,
OWID_EUR,Europe,25/10/2020,
OWID_EUR,Europe,26/10/2020,
OWID_EUR,Europe,27/10/2020,
OWID_EUR,Europe,28/10/2020,
OWID_EUR,Europe,29/10/2020,
OWID_EUR,Europe,30/10/2020,
OWID_EUR,Europe,31/10/2020,
OWID_EUR,Europe,1/11/2020,
OWID_EUR,Europe,2/11/2020,
OWID_EUR,Europe,3/11/2020,
OWID_EUR,Europe,4/11/2020,
