location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index
Africa,July 25 2020,828757,18144,18039.714,17521,417,366.857,595.203,13.031,12.956,12.583,0.299,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,July 26 2020,847065,18308,18002.429,17765,244,370.857,608.351,13.149,12.929,12.759,0.175,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,July 27 2020,860515,13454,17708.429,18175,410,393.143,618.011,9.662,12.718,13.053,0.294,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,July 28 2020,874016,13501,17654.429,18497,322,394.286,627.707,9.696,12.679,13.284,0.231,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,July 29 2020,891656,17640,17373.143,18864,367,345.571,640.376,12.669,12.477,13.548,0.264,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,July 30 2020,909073,17417,17222.714,19317,456,372.429,652.885,12.509,12.369,13.873,0.327,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,July 31 2020,928075,19002,16780.857,19680,363,368.429,666.532,13.647,12.052,14.134,0.261,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 1 2020,944997,16922,16606.286,19974,294,350.857,678.685,12.153,11.926,14.345,0.211,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 2 2020,957731,12734,15810,20304,330,363.143,687.83,9.145,11.355,14.582,0.237,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 3 2020,968595,10864,15440,20626,322,350.571,695.633,7.802,11.089,14.813,0.231,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 4 2020,978515,9920,14928.429,21099,473,372.143,702.757,7.124,10.721,15.153,0.34,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 5 2020,993874,15359,14602.571,21638,539,396.714,713.788,11.031,10.487,15.54,0.387,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 6 2020,1008204,14330,14161.571,22069,431,393.143,724.079,10.292,10.171,15.85,0.31,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 7 2020,1021693,13489,13374,22508,439,404,733.767,9.688,9.605,16.165,0.315,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 8 2020,1035915,14222,12988.286,22920,412,420.857,743.981,10.214,9.328,16.461,0.296,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 9 2020,1048272,12357,12934.429,23279,359,425,752.856,8.875,9.289,16.719,0.258,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 10 2020,1057404,9132,12687,23598,319,424.571,759.414,6.558,9.112,16.948,0.229,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 11 2020,1065279,7875,12394.857,23865,267,395.143,765.07,5.656,8.902,17.14,0.192,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 12 2020,1074535,9256,11523,24274,409,376.571,771.717,6.648,8.276,17.433,0.294,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 13 2020,1084940,10405,10962.286,24682,408,373.286,779.19,7.473,7.873,17.726,0.293,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 14 2020,1097484,12544,10827.286,25098,416,370,788.199,9.009,7.776,18.025,0.299,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 15 2020,1109296,11812,10483,25338,240,345.429,796.682,8.483,7.529,18.197,0.172,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 16 2020,1119254,9958,10140.286,25633,295,336.286,803.834,7.152,7.283,18.409,0.212,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 17 2020,1128106,8852,10100.286,25897,264,328.429,810.191,6.357,7.254,18.599,0.19,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 18 2020,1136758,8652,10211.286,26312,415,349.571,816.405,6.214,7.334,18.897,0.298,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 19 2020,1147648,10890,10444.714,26640,328,338,824.226,7.821,7.501,19.133,0.236,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 20 2020,1158260,10612,10474.286,26977,337,327.857,831.848,7.621,7.522,19.375,0.242,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 21 2020,1168533,10273,10149.857,27329,352,318.714,839.226,7.378,7.289,19.627,0.253,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 22 2020,1178966,10433,9952.857,27603,274,323.571,846.718,7.493,7.148,19.824,0.197,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 23 2020,1188019,9053,9823.571,27785,182,307.429,853.22,6.502,7.055,19.955,0.131,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 24 2020,1195531,7612,9646.429,28005,220,301.143,858.615,5.467,6.928,20.113,0.158,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 25 2020,1203068,7537,9487.143,28288,283,282.286,864.028,5.413,6.814,20.316,0.203,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 26 2020,1211924,8856,9196.571,28607,319,281,870.389,6.36,6.605,20.545,0.229,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 27 2020,1220472,8548,8901.714,28860,253,269,876.528,6.139,6.393,20.727,0.182,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 28 2020,1228581,8109,8592.571,29091,231,251.714,882.351,5.824,6.171,20.893,0.166,0.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 29 2020,1236945,8364,8297,29422,331,259.857,888.358,6.007,5.959,21.131,0.238,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 30 2020,1245415,8470,8213.714,29586,164,257.286,894.441,6.083,5.899,21.248,0.118,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,August 31 2020,1252228,6813,8099.571,29812,226,258.143,899.334,4.893,5.817,21.411,0.162,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 1 2020,1259391,7163,8046.143,30054,242,252.286,904.479,5.144,5.779,21.584,0.174,0.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 2 2020,1268105,8714,8025.857,30319,265,244.571,910.737,6.258,5.764,21.775,0.19,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 3 2020,1275851,7746,7911.286,30616,297,250.857,916.3,5.563,5.682,21.988,0.213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 4 2020,1284430,8579,7978.429,30854,239,252,922.461,6.161,5.73,22.159,0.172,0.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 5 2020,1291822,7392,7839.571,31079,225,236.857,927.77,5.309,5.63,22.321,0.162,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 6 2020,1299644,7822,7747,31303,224,245.429,933.388,5.618,5.564,22.481,0.161,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 7 2020,1306517,6873,7755.571,31521,218,244.286,938.324,4.936,5.57,22.638,0.157,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 8 2020,1314196,7679,7829.286,31747,226,242,943.839,5.515,5.623,22.8,0.162,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 9 2020,1322490,8294,7769.286,31939,192,231.571,949.796,5.957,5.58,22.938,0.138,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 10 2020,1330538,8048,7812.429,32124,216,220,955.576,5.78,5.611,23.071,0.155,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 11 2020,1339233,8695,7829,32355,231,218.857,961.82,6.245,5.623,23.237,0.166,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 12 2020,1346641,7408,7831.286,32501,146,207.571,967.141,5.32,5.624,23.342,0.105,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 13 2020,1353386,6745,7677.429,32622,121,192.857,971.985,4.844,5.514,23.429,0.087,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 14 2020,1359867,6481,7621.429,32793,171,186.143,976.639,4.655,5.474,23.552,0.123,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 15 2020,1366423,6556,7461,33070,277,193.429,981.348,4.708,5.358,23.75,0.199,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 16 2020,1373750,7327,7322.857,33249,179,191.571,986.61,5.262,5.259,23.879,0.129,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 17 2020,1382352,8602,7402,33428,179,186.286,992.788,6.178,5.316,24.008,0.129,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 18 2020,1390520,8168,7326.714,33621,193,180.857,998.654,5.866,5.262,24.146,0.139,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 19 2020,1399248,8728,7515.286,33823,202,188.857,1004.922,6.268,5.397,24.291,0.145,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 20 2020,1407668,8420,7754.571,33956,133,190.571,1010.969,6.047,5.569,24.387,0.096,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 21 2020,1413814,6146,7706.714,34082,126,184.143,1015.383,4.414,5.535,24.477,0.09,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 22 2020,1420652,6838,7747,34322,240,178.857,1020.294,4.911,5.564,24.65,0.172,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 23 2020,1429378,8726,7946.857,34531,209,183.143,1026.561,6.267,5.707,24.8,0.15,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 24 2020,1437564,8186,7887.429,34706,175,182.571,1032.44,5.879,5.665,24.925,0.126,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 25 2020,1445542,7978,7860.286,34860,154,177,1038.17,5.73,5.645,25.036,0.111,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 26 2020,1451954,6412,7529.429,35028,168,172.143,1042.775,4.605,5.408,25.157,0.121,0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 27 2020,1460322,8368,7522,35163,135,172.429,1048.785,6.01,5.402,25.254,0.097,0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 28 2020,1465989,5667,7453.571,35457,294,196.429,1052.855,4.07,5.353,25.465,0.211,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 29 2020,1473500,7511,7549.714,35674,217,193.143,1058.249,5.394,5.422,25.621,0.156,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,September 30 2020,1481930,8430,7507.429,35863,189,190.286,1064.303,6.054,5.392,25.756,0.136,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 1 2020,1489195,7265,7375.857,36080,217,196.286,1069.521,5.218,5.297,25.912,0.156,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 2 2020,1498044,8849,7500.286,36229,149,195.571,1075.876,6.355,5.387,26.019,0.107,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 3 2020,1506872,8828,7845.429,36340,111,187.429,1082.216,6.34,5.634,26.099,0.08,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 4 2020,1514965,8093,7806.143,36510,170,192.429,1088.029,5.812,5.606,26.221,0.122,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 5 2020,1519672,4707,7669,36638,128,168.714,1091.409,3.381,5.508,26.313,0.092,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 6 2020,1526267,6595,7538.143,36826,188,164.571,1096.146,4.736,5.414,26.448,0.135,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 7 2020,1536821,10554,7841.571,37095,269,176,1103.725,7.58,5.632,26.641,0.193,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 8 2020,1547725,10904,8361.429,37393,301,188,1111.557,7.831,6.005,26.855,0.216,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 9 2020,1556288,8563,8320.571,37629,236,200.429,1117.706,6.15,5.976,27.025,0.169,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 10 2020,1569819,13531,8992.429,37900,271,223.286,1127.424,9.718,6.458,27.219,0.195,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 11 2020,1578797,8978,9118.857,38108,208,228.714,1133.872,6.448,6.549,27.369,0.149,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 12 2020,1584674,5877,9286,38301,193,238,1138.093,4.221,6.669,27.507,0.139,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 13 2020,1592514,7840,9463.857,38572,271,249.857,1143.723,5.631,6.797,27.702,0.195,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 14 2020,1604026,11512,9600.714,38835,263,249,1151.991,8.268,6.895,27.891,0.189,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 15 2020,1613133,9107,9344,39089,254,242.286,1158.532,6.541,6.711,28.073,0.182,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 16 2020,1623813,10680,9646.429,39296,207,238.143,1166.202,7.67,6.928,28.222,0.149,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 17 2020,1638080,14267,9751.571,39561,265,237.286,1176.448,10.246,7.003,28.412,0.19,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 18 2020,1646273,8193,9639.429,39746,185,234,1182.332,5.884,6.923,28.545,0.133,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 19 2020,1655958,9685,10183.429,39930,184,232.714,1189.288,6.956,7.314,28.677,0.132,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 20 2020,1665745,9787,10461.571,40228,298,236.571,1196.317,7.029,7.513,28.891,0.214,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 21 2020,1676224,10479,10314,40480,252,235,1203.843,7.526,7.407,29.072,0.181,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 22 2020,1687190,10966,10579.571,40696,216,229.571,1211.719,7.876,7.598,29.227,0.155,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 23 2020,1697608,10418,10542.143,40920,224,232,1219.201,7.482,7.571,29.388,0.161,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 24 2020,1709369,11761,10184.143,41143,223,226,1227.647,8.447,7.314,29.548,0.16,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 25 2020,1718465,9096,10313.143,41259,116,216.143,1234.18,6.533,7.407,29.632,0.083,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 26 2020,1729156,10691,10456.857,41607,348,239.571,1241.858,7.678,7.51,29.882,0.25,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 27 2020,1737828,8672,10297.571,41789,182,223,1248.086,6.228,7.396,30.012,0.131,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 28 2020,1749731,11903,10501,42135,346,236.429,1256.635,8.549,7.542,30.261,0.248,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 29 2020,1760797,11066,10515.286,42337,202,234.429,1264.582,7.947,7.552,30.406,0.145,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 30 2020,1774401,13604,10970.429,42629,292,244.143,1274.352,9.77,7.879,30.616,0.21,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,October 31 2020,1785475,11074,10872.286,42853,224,244.286,1282.306,7.953,7.808,30.776,0.161,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 1 2020,1795768,10293,11043.286,43175,322,273.714,1289.698,7.392,7.931,31.008,0.231,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 2 2020,1803344,7576,10598.286,43389,214,254.571,1295.139,5.441,7.612,31.161,0.154,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 3 2020,1814219,10875,10913,43705,316,273.714,1302.949,7.81,7.838,31.388,0.227,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 4 2020,1828228,14009,11213.857,43940,235,257.857,1313.01,10.061,8.054,31.557,0.169,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 5 2020,1843619,15391,11831.714,44244,304,272.429,1324.064,11.054,8.497,31.775,0.218,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 6 2020,1855337,11718,11562.286,44467,223,262.571,1332.48,8.416,8.304,31.936,0.16,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 7 2020,1870356,15019,12125.857,44845,378,284.571,1343.266,10.786,8.709,32.207,0.271,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 8 2020,1882860,12504,12441.714,45360,516,312.286,1352.246,8.98,8.935,32.577,0.371,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 9 2020,1891757,8897,12630.429,45609,249,317.286,1358.636,6.39,9.071,32.756,0.179,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 10 2020,1904921,13164,12957.429,45950,341,320.857,1368.09,9.454,9.306,33.001,0.245,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 11 2020,1918938,14017,12958.571,46282,332,334.714,1378.157,10.067,9.307,33.239,0.238,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 12 2020,1934695,15757,13010.857,46551,269,329.714,1389.474,11.316,9.344,33.432,0.193,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 13 2020,1949358,14663,13431.571,46831,280,337.857,1400.004,10.531,9.646,33.633,0.201,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 14 2020,1963445,14087,13298.429,47066,235,317.429,1410.121,10.117,9.551,33.802,0.169,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 15 2020,1976005,12560,13306.429,47362,296,286,1419.142,9.02,9.557,34.015,0.213,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 16 2020,1986322,10317,13509.286,47641,279,290.286,1426.551,7.41,9.702,34.215,0.2,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 17 2020,1999195,12873,13467.714,48034,393,297.714,1435.797,9.245,9.672,34.497,0.282,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 18 2020,2014480,15285,13648.857,48426,392,306.286,1446.774,10.977,9.802,34.779,0.282,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 19 2020,2028406,13926,13387.286,48702,276,307.286,1456.776,10.001,9.615,34.977,0.198,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 20 2020,2044150,15744,13541.714,49114,412,326.143,1468.083,11.307,9.725,35.273,0.296,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 21 2020,2057507,13357,13437.429,49428,314,337.429,1477.676,9.593,9.651,35.499,0.226,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 22 2020,2070302,12795,13471,49718,290,336.571,1486.865,9.189,9.675,35.707,0.208,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 23 2020,2080377,10075,13436.429,49987,269,335.143,1494.1,7.236,9.65,35.9,0.193,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 24 2020,2092881,12504,13383.714,50331,344,328.143,1503.081,8.98,9.612,36.147,0.247,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 25 2020,2107527,14646,13292.429,50646,315,317.143,1513.599,10.519,9.546,36.373,0.226,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 26 2020,2121460,13933,13293.429,50944,298,320.286,1523.606,10.007,9.547,36.587,0.214,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 27 2020,2137499,16039,13335.571,51264,320,307.143,1535.125,11.519,9.577,36.817,0.23,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 28 2020,2150900,13401,13341.857,51499,235,295.857,1544.749,9.624,9.582,36.986,0.169,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 29 2020,2163977,13077,13382.143,51723,224,286.429,1554.141,9.392,9.611,37.147,0.161,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,November 30 2020,2174318,10341,13420.143,51992,269,286.429,1561.568,7.427,9.638,37.34,0.193,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 1 2020,2185155,10837,13182,52250,258,274.143,1569.351,7.783,9.467,37.525,0.185,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 2 2020,2201566,16411,13434.143,52580,330,276.286,1581.137,11.786,9.648,37.762,0.237,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 3 2020,2217208,15642,13678.286,52847,267,271.857,1592.371,11.234,9.824,37.954,0.192,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 4 2020,2235176,17968,13953.857,53277,430,287.571,1605.275,12.904,10.021,38.263,0.309,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 5 2020,2249944,14768,14149.143,53564,287,295,1615.881,10.606,10.162,38.469,0.206,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 6 2020,2263420,13476,14206.143,53870,306,306.714,1625.56,9.678,10.203,38.689,0.22,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 7 2020,2274054,10634,14248,54118,248,303.714,1633.197,7.637,10.233,38.867,0.178,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 8 2020,2287309,13255,14593.429,54520,402,324.286,1642.716,9.52,10.481,39.156,0.289,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 9 2020,2306706,19397,15020,54870,350,327.143,1656.647,13.931,10.787,39.407,0.251,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 10 2020,2325841,19135,15519,55264,394,345.286,1670.39,13.743,11.146,39.69,0.283,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 11 2020,2344920,19079,15677.714,55662,398,340.714,1684.092,13.702,11.26,39.976,0.286,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 12 2020,2363057,18137,16159,55988,326,346.286,1697.118,13.026,11.605,40.21,0.234,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 13 2020,2379283,16226,16551.857,56334,346,352,1708.771,11.653,11.887,40.458,0.248,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 14 2020,2390688,11405,16662,56645,311,361,1716.962,8.191,11.966,40.682,0.223,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 15 2020,2408675,17987,17338,57072,427,364.571,1729.88,12.918,12.452,40.988,0.307,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 16 2020,2429803,21162,17590.143,57418,346,364,1745.054,15.198,12.633,41.237,0.248,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 17 2020,2450322,20519,17787.857,57814,396,364.286,1759.79,14.736,12.775,41.521,0.284,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 18 2020,2469642,19320,17822.286,58310,496,378.286,1773.666,13.875,12.8,41.878,0.356,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 19 2020,2490910,21268,18269.571,58759,449,395.857,1788.94,15.274,13.121,42.2,0.322,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 20 2020,2509336,18426,18583.857,59099,340,395,1802.173,13.233,13.347,42.444,0.244,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 21 2020,2526123,16787,19352.714,59528,429,411.857,1814.23,12.056,13.899,42.752,0.308,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 22 2020,2546110,19987,19638.429,60057,529,426.429,1828.584,14.354,14.104,43.132,0.38,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 23 2020,2571857,25747,20293.429,60877,820,494.143,1847.075,18.491,14.574,43.721,0.589,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 24 2020,2598902,27045,21225.714,61431,554,516.714,1866.499,19.423,15.244,44.119,0.398,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,December 25 2020,2624687,25785,22149.286,61955,524,520.714,1885.017,18.518,15.907,44.495,0.376,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
